temps, hour, article, father, orgID, type, ordre, article_age, x, y, z, x1, y1, z1,article_length, article_surface, article_volume, article_diameter, article_growth, article_dry_mass, dist_from_base
60.0, 12.0, maize.SegRoot@34b7bfc0, maize.SegRoot@67b6d4ae, 29, 31, 3, 11.0, 0.6060645626689428, -0.005468363035387927, -1.9815979331037505, 0.6040526742754835, -0.006988397850361679, -1.9801014146819742, 0.12490345, 0.011505809, 8.434319E-5, 0.029321952, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@366e2eef, maize.SegRoot@34b7bfc0, 29, 31, 3, 5.0, 0.6682897671894806, 0.07205205599907506, -2.0572251705869977, 0.6060645626689428, -0.005468363035387927, -1.9815979331037505, 0.002932195, 2.7010686E-4, 1.980015E-6, 0.029321952, 0.09496333, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@2dda6444, maize.SegRoot@366e2eef, 29, 31, 3, 51.0, 0.6703180265381773, 0.07339773761225657, -2.058860124147058, 0.6682897671894806, 0.07205205599907506, -2.0572251705869977, 0.029321952, 0.0027010685, 1.32001E-5, 0.029321952, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@5e9f23b4, maize.SegRoot@50040f0c, 13, 30, 2, 51.0, 0.6092674363996301, -0.012947680569776198, -1.9802414241622377, 0.603999999910593, -0.006928203075418098, -1.9801000004447997, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@6df97b55, maize.SegRoot@5e9f23b4, 30, 31, 3, 18.0, 0.609337545139754, -0.012986127955438118, -1.9802439859600227, 0.6092674363996301, -0.012947680569776198, -1.9802414241622377, 0.0028466496, 2.5457627E-4, 1.8117237E-6, 0.028466497, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@3cbbc1e0, maize.SegRoot@6df97b55, 30, 31, 3, 11.0, 0.6107864265786338, -0.01070368996211895, -1.9811354082718429, 0.609337545139754, -0.012986127955438118, -1.9802439859600227, 0.12164968, 0.010879148, 7.742281E-5, 0.028466497, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@35fb3008, maize.SegRoot@3cbbc1e0, 30, 31, 3, 4.0, 0.7002035913064759, 0.0620947713520266, -2.019911691278113, 0.6107864265786338, -0.01070368996211895, -1.9811354082718429, 0.0028466496, 2.5457627E-4, 1.8117237E-6, 0.028466497, 0.09249665, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@4783da3f, maize.SegRoot@35fb3008, 30, 31, 3, 51.0, 0.7023270639861295, 0.06353831704099384, -2.0211406965579704, 0.7002035913064759, 0.0620947713520266, -2.019911691278113, 0.028466497, 0.0025457628, 1.2078158E-5, 0.028466497, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@378fd1ac, maize.SegRoot@5e9f23b4, 13, 30, 2, 50.0, 0.6162783104120271, -0.0167924191359682, -1.9804976039407314, 0.6092674363996301, -0.012947680569776198, -1.9802414241622377, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@7225790e, maize.SegRoot@378fd1ac, 38, 31, 3, 3.0, 0.6163466282209382, -0.016833855158691662, -1.9805015703900684, 0.6162783104120271, -0.0167924191359682, -1.9804976039407314, 0.0020386241, 1.3056424E-4, 6.654285E-7, 0.020386241, 0.06834537, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@49097b5d, maize.SegRoot@7225790e, 38, 31, 3, 50.0, 0.6159029047458703, -0.017998308548948422, -1.978888143474396, 0.6163466282209382, -0.016833855158691662, -1.9805015703900684, 0.020386241, 0.0013056423, 4.43619E-6, 0.020386241, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@6e2c634b, maize.SegRoot@378fd1ac, 13, 30, 2, 50.0, 0.6231100913031391, -0.02093602140831434, -1.9808942488744217, 0.6162783104120271, -0.0167924191359682, -1.9804976039407314, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@54a097cc, maize.SegRoot@6e2c634b, 39, 31, 3, 14.0, 0.6231889777548556, -0.02094841053549355, -1.9808990900496115, 0.6231100913031391, -0.02093602140831434, -1.9808942488744217, 0.11598704, 0.009835157, 6.6365625E-5, 0.026991183, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@36f6e879, maize.SegRoot@54a097cc, 39, 31, 3, 7.0, 0.6375236550774227, 0.05210259188401303, -2.0698432412175922, 0.6231889777548556, -0.02094841053549355, -1.9808990900496115, 0.05934308, 0.0050320146, 3.3955006E-5, 0.026991183, 0.08820274, 0.0, 0.0
60.0, 12.0, maize.SegRoot@5a61f5df, maize.SegRoot@36f6e879, 39, 31, 3, 1.0, 0.647442582829135, 0.07539624964131714, -2.1235146633633373, 0.6375236550774227, 0.05210259188401303, -2.0698432412175922, 0.0026991183, 2.2887255E-4, 1.5443853E-6, 0.026991183, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@37a71e93, maize.SegRoot@5a61f5df, 39, 31, 3, 50.0, 0.6473299679258891, 0.0766024605376961, -2.12592663619, 0.647442582829135, 0.07539624964131714, -2.1235146633633373, 0.026991183, 0.0022887255, 1.0295902E-5, 0.026991183, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@7e6cbb7a, maize.SegRoot@6e2c634b, 13, 30, 2, 49.0, 0.6309987364747867, -0.02217493412623526, -1.9813783663934106, 0.6231100913031391, -0.02093602140831434, -1.9808942488744217, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@3551a94, maize.SegRoot@7e6cbb7a, 46, 31, 3, 10.0, 0.6310776905284918, -0.022185815197117167, -1.9813852844432716, 0.6309987364747867, -0.02217493412623526, -1.9813783663934106, 0.11000487, 0.008795564, 5.59636E-5, 0.025450828, 0.083665125, 0.0, 0.0
60.0, 12.0, maize.SegRoot@531be3c5, maize.SegRoot@3551a94, 46, 31, 3, 3.0, 0.6489122560921903, 0.07743016366172001, -2.024509030604363, 0.6310776905284918, -0.022185815197117167, -1.9813852844432716, 0.0025450827, 2.0349497E-4, 1.2947788E-6, 0.025450828, 0.083665125, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@7c3df479, maize.SegRoot@531be3c5, 46, 31, 3, 49.0, 0.648493049373337, 0.07962067000613168, -2.0257351602519296, 0.6489122560921903, 0.07743016366172001, -2.024509030604363, 0.025450828, 0.0020349498, 8.63186E-6, 0.025450828, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@7106e68e, maize.SegRoot@7e6cbb7a, 13, 30, 2, 49.0, 0.6388941418453061, -0.023263041214426156, -1.9820701713795001, 0.6309987364747867, -0.02217493412623526, -1.9813783663934106, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@52af6cff, maize.SegRoot@7106e68e, 47, 31, 3, 9.0, 0.6389612390567199, -0.023305950679152226, -1.9820777040929103, 0.6388941418453061, -0.023263041214426156, -1.9820701713795001, 0.105185464, 0.008004549, 4.8473918E-5, 0.024223186, 0.08000845, 0.0, 0.0
60.0, 12.0, maize.SegRoot@735b478, maize.SegRoot@52af6cff, 47, 31, 3, 1.0, 0.5982612659282648, -0.08815936263140968, -2.0541993261255818, 0.6389612390567199, -0.023305950679152226, -1.9820777040929103, 0.0024223186, 1.8433695E-4, 1.1163071E-6, 0.024223186, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@7eda2dbb, maize.SegRoot@735b478, 47, 31, 3, 49.0, 0.5969653753972437, -0.08963238948581673, -2.0556200608464494, 0.5982612659282648, -0.08815936263140968, -2.0541993261255818, 0.024223186, 0.0018433696, 7.4420473E-6, 0.024223186, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@762efe5d, maize.SegRoot@7106e68e, 13, 30, 2, 48.0, 0.6456038629866816, -0.027553987687033193, -1.9828234427205038, 0.6388941418453061, -0.023263041214426156, -1.9820701713795001, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@5d22bbb7, maize.SegRoot@762efe5d, 56, 31, 3, 48.0, 0.6456742068980096, -0.02759089780876944, -1.9828328966491264, 0.6456038629866816, -0.027553987687033193, -1.9828234427205038, 0.0151390545, 7.200247E-4, 1.8167487E-6, 0.0151390545, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@41a4555e, maize.SegRoot@762efe5d, 13, 30, 2, 48.0, 0.6526382541194756, -0.031244999860657797, -1.983768835582758, 0.6456038629866816, -0.027553987687033193, -1.9828234427205038, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@3830f1c0, maize.SegRoot@41a4555e, 57, 31, 3, 48.0, 0.6527126660898523, -0.03127318499319307, -1.983777109438118, 0.6526382541194756, -0.031244999860657797, -1.983768835582758, 0.017869096, 0.0010031251, 2.98749E-6, 0.017869096, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@39ed3c8d, maize.SegRoot@41a4555e, 13, 30, 2, 47.0, 0.6600794511571507, -0.03406351311418494, -1.9845962211187471, 0.6526382541194756, -0.031244999860657797, -1.983768835582758, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@2c9f9fb0, maize.SegRoot@39ed3c8d, 65, 31, 3, 1.0, 0.6601488440167694, -0.03410251506823489, -1.9846041884475418, 0.6600794511571507, -0.03406351311418494, -1.9845962211187471, 0.0021458187, 1.4465582E-4, 7.760129E-7, 0.021458186, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@71dac704, maize.SegRoot@2c9f9fb0, 65, 31, 3, 47.0, 0.66134144115208, -0.0324022192198245, -1.9840645183891836, 0.6601488440167694, -0.03410251506823489, -1.9846041884475418, 0.021458186, 0.0014465582, 5.173419E-6, 0.021458186, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@123772c4, maize.SegRoot@39ed3c8d, 13, 30, 2, 47.0, 0.6670187371190205, -0.037963708519179816, -1.985392953998219, 0.6600794511571507, -0.03406351311418494, -1.9845962211187471, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@2096442d, maize.SegRoot@123772c4, 66, 31, 3, 1.0, 0.6670809423892009, -0.03801274390502103, -1.9854041805297882, 0.6670187371190205, -0.037963708519179816, -1.985392953998219, 0.002158134, 1.4632102E-4, 7.89451E-7, 0.02158134, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@2d363fb3, maize.SegRoot@2096442d, 66, 31, 3, 47.0, 0.6666354076295461, -0.03834974208599867, -1.9874887605562261, 0.6670809423892009, -0.03801274390502103, -1.9854041805297882, 0.02158134, 0.0014632102, 5.2630066E-6, 0.02158134, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@7d6f77cc, maize.SegRoot@123772c4, 13, 30, 2, 46.0, 0.6732392641370668, -0.04286724710330147, -1.986515607155148, 0.6670187371190205, -0.037963708519179816, -1.985392953998219, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@5aaa6d82, maize.SegRoot@7d6f77cc, 75, 31, 3, 46.0, 0.6733027057450243, -0.042913481066169656, -1.9865310208753728, 0.6732392641370668, -0.04286724710330147, -1.986515607155148, 0.02186994, 0.001502606, 5.476984E-6, 0.02186994, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@73a28541, maize.SegRoot@7d6f77cc, 13, 30, 2, 46.0, 0.6795834249328164, -0.04749064339012017, -1.9880569791776272, 0.6732392641370668, -0.04286724710330147, -1.986515607155148, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@9f70c54, maize.SegRoot@73a28541, 76, 31, 3, 16.0, 0.6796531346872335, -0.04752634919033527, -1.9880732778181844, 0.6795834249328164, -0.04749064339012017, -1.9880569791776272, 0.0033506094, 3.5269352E-4, 2.9543453E-6, 0.03350609, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@234bef66, maize.SegRoot@9f70c54, 76, 31, 3, 10.0, 0.6805219694634144, -0.045292428390009076, -1.9904144969302455, 0.6796531346872335, -0.04752634919033527, -1.9880732778181844, 0.14050949, 0.014790379, 1.2389196E-4, 0.03350609, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@737996a0, maize.SegRoot@234bef66, 76, 31, 3, 4.0, 0.7288631269537535, 0.027275131926511015, -2.100596154913269, 0.6805219694634144, -0.045292428390009076, -1.9904144969302455, 0.0033506094, 3.5269352E-4, 2.9543453E-6, 0.03350609, 0.10678799, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@6f75e721, maize.SegRoot@737996a0, 76, 31, 3, 46.0, 0.7298896352297698, 0.02815073874186219, -2.103663103951856, 0.7288631269537535, 0.027275131926511015, -2.100596154913269, 0.03350609, 0.0035269351, 1.9695635E-5, 0.03350609, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@69222c14, maize.SegRoot@73a28541, 13, 30, 2, 45.0, 0.6865544003745223, -0.05106122341162998, -1.9896868432333406, 0.6795834249328164, -0.04749064339012017, -1.9880569791776272, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@61dc03ce, maize.SegRoot@69222c14, 85, 31, 3, 19.0, 0.6866206131460877, -0.051102477859676886, -1.9897045615603461, 0.6865544003745223, -0.05106122341162998, -1.9896868432333406, 0.086385824, 0.011237613, 1.1633109E-4, 0.041407757, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@50f8360d, maize.SegRoot@61dc03ce, 85, 31, 3, 15.0, 0.7373502153870041, -0.0035473274557331277, -1.9384451637346283, 0.6866206131460877, -0.051102477859676886, -1.9897045615603461, 0.0041407757, 5.3865823E-4, 5.5761575E-6, 0.041407757, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@2cb4c3ab, maize.SegRoot@50f8360d, 85, 31, 3, 10.0, 0.7396730887212439, -9.814702836828748E-4, -1.9361721347600611, 0.7373502153870041, -0.0035473274557331277, -1.9384451637346283, 0.16863087, 0.021936568, 2.2708603E-4, 0.041407757, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@13c78c0b, maize.SegRoot@2cb4c3ab, 85, 31, 3, 5.0, 0.8435373531274877, 0.11824205678791945, -1.8775689196815801, 0.7396730887212439, -9.814702836828748E-4, -1.9361721347600611, 0.0041407757, 5.3865823E-4, 5.5761575E-6, 0.041407757, 0.12806728, 0.0, 0.0
60.0, 12.0, maize.SegRoot@12843fce, maize.SegRoot@13c78c0b, 85, 31, 3, 1.0, 0.8452499315628657, 0.1218657500187959, -1.8765287529907637, 0.8435373531274877, 0.11824205678791945, -1.8775689196815801, 0.0041407757, 5.3865823E-4, 5.5761575E-6, 0.041407757, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@606d8acf, maize.SegRoot@12843fce, 85, 31, 3, 45.0, 0.8479962650898636, 0.12484720385799575, -1.8756834072409587, 0.8452499315628657, 0.1218657500187959, -1.8765287529907637, 0.041407757, 0.0053865826, 3.7174384E-5, 0.041407757, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@782830e, maize.SegRoot@69222c14, 13, 30, 2, 45.0, 0.6931756775310586, -0.05518666821632005, -1.9914586759338977, 0.6865544003745223, -0.05106122341162998, -1.9896868432333406, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@3dd3bcd, maize.SegRoot@782830e, 86, 31, 3, 14.0, 0.6932411069896055, -0.0552307960818191, -1.9914717800231316, 0.6931756775310586, -0.05518666821632005, -1.9914586759338977, 0.07303926, 0.007823641, 6.668861E-5, 0.034095943, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@97e1986, maize.SegRoot@3dd3bcd, 86, 31, 3, 8.0, 0.7286998595696186, -0.02935758851617046, -1.9330938091730068, 0.6932411069896055, -0.0552307960818191, -1.9914717800231316, 0.14266893, 0.015282063, 1.3026409E-4, 0.034095943, 0.10842334, 0.0, 0.0
60.0, 12.0, maize.SegRoot@26f67b76, maize.SegRoot@97e1986, 86, 31, 3, 3.0, 0.8064622954848653, 0.04906683007005691, -1.8427774961902408, 0.7286998595696186, -0.02935758851617046, -1.9330938091730068, 0.0034095945, 3.6522065E-4, 3.1131356E-6, 0.034095943, 0.10842334, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@470e2030, maize.SegRoot@26f67b76, 86, 31, 3, 45.0, 0.8089513343847191, 0.05076206006816077, -1.8411786795225373, 0.8064622954848653, 0.04906683007005691, -1.8427774961902408, 0.034095943, 0.0036522064, 2.0754238E-5, 0.034095943, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@3fb4f649, maize.SegRoot@782830e, 13, 30, 2, 44.0, 0.6997186233857539, -0.05959945476622471, -1.9927690848572812, 0.6931756775310586, -0.05518666821632005, -1.9914586759338977, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@153f5a29, maize.SegRoot@3fb4f649, 95, 31, 3, 13.0, 0.6997718141541831, -0.059658215720865646, -1.9927799426690997, 0.6997186233857539, -0.05959945476622471, -1.9927690848572812, 0.1447113, 0.015755596, 1.3650775E-4, 0.034656323, 0.0, 8.064889E-6, 0.0
60.0, 12.0, maize.SegRoot@7f560810, maize.SegRoot@153f5a29, 95, 31, 3, 7.0, 0.7352746359540773, -0.0673408277829068, -1.8527017919324442, 0.6997718141541831, -0.059658215720865646, -1.9927799426690997, 0.07408847, 0.00806646, 6.988846E-5, 0.034656323, 0.10996985, 0.0, 0.0
60.0, 12.0, maize.SegRoot@69d9c55, maize.SegRoot@7f560810, 95, 31, 3, 2.0, 0.7362310466842287, -0.08485364475433606, -1.7807192415763302, 0.7352746359540773, -0.0673408277829068, -1.8527017919324442, 0.0034656322, 3.7732435E-4, 3.2691687E-6, 0.034656323, 0.10996985, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@33833882, maize.SegRoot@69d9c55, 95, 31, 3, 44.0, 0.7361697785422614, -0.08573393739070259, -1.7773678331459197, 0.7362310466842287, -0.08485364475433606, -1.7807192415763302, 0.034656323, 0.0037732436, 2.1794458E-5, 0.034656323, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@200a570f, maize.SegRoot@3fb4f649, 13, 30, 2, 44.0, 0.7050377002286803, -0.06547555023031833, -1.9938548660391402, 0.6997186233857539, -0.05959945476622471, -1.9927690848572812, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@13a57a3b, maize.SegRoot@200a570f, 96, 31, 3, 9.0, 0.7050874356708327, -0.06553746260182253, -1.993864522320129, 0.7050377002286803, -0.06547555023031833, -1.9938548660391402, 0.12871306, 0.012264702, 9.299969E-5, 0.030330844, 0.09785084, 0.0, 0.0
60.0, 12.0, maize.SegRoot@7ca48474, maize.SegRoot@13a57a3b, 96, 31, 3, 3.0, 0.6976457701265066, -0.10247574813726767, -1.8707904108391933, 0.7050874356708327, -0.06553746260182253, -1.993864522320129, 0.0030330843, 2.89014E-4, 2.1915096E-6, 0.030330844, 0.09785084, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@16b3fc9e, maize.SegRoot@7ca48474, 96, 31, 3, 44.0, 0.6969049572776539, -0.10314577024587054, -1.8679265205147535, 0.6976457701265066, -0.10247574813726767, -1.8707904108391933, 0.030330844, 0.0028901398, 1.4610064E-5, 0.030330844, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@e2d56bf, maize.SegRoot@200a570f, 13, 30, 2, 43.0, 0.7100112444439147, -0.07166678738073837, -1.9948204941380185, 0.7050377002286803, -0.06547555023031833, -1.9938548660391402, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@337d0578, maize.SegRoot@e2d56bf, 104, 31, 3, 8.0, 0.7100630941896957, -0.07172687008952516, -1.9948305773756525, 0.7100112444439147, -0.07166678738073837, -1.9948204941380185, 0.1295014, 0.012425163, 9.486802E-5, 0.030540612, 0.09844829, 0.0, 0.0
60.0, 12.0, maize.SegRoot@59e84876, maize.SegRoot@337d0578, 104, 31, 3, 2.0, 0.7931812580342614, -0.027082397653704855, -1.9061240026722097, 0.7100630941896957, -0.07172687008952516, -1.9948305773756525, 0.0030540612, 2.9302546E-4, 2.237294E-6, 0.030540612, 0.09844829, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@244038d0, maize.SegRoot@59e84876, 104, 31, 3, 43.0, 0.7942775064235674, -0.025442095215544143, -1.9037927075330694, 0.7931812580342614, -0.027082397653704855, -1.9061240026722097, 0.030540612, 0.0029302544, 1.4915294E-5, 0.030540612, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@5680a178, maize.SegRoot@e2d56bf, 13, 30, 2, 43.0, 0.7151962190220178, -0.07767505825941745, -1.9958288179014094, 0.7100112444439147, -0.07166678738073837, -1.9948204941380185, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@61a485d2, maize.SegRoot@5680a178, 105, 31, 3, 13.0, 0.7152682293332115, -0.077705282017346, -1.9958461683841797, 0.7151962190220178, -0.07767505825941745, -1.9958288179014094, 0.14980301, 0.016972484, 1.5302432E-4, 0.036064092, 0.0, 9.089391E-6, 0.0
60.0, 12.0, maize.SegRoot@39fb3ab6, maize.SegRoot@61a485d2, 105, 31, 3, 8.0, 0.704208556504045, -0.048048706067833076, -2.1422671841477756, 0.7152682293332115, -0.077705282017346, -1.9958461683841797, 0.14980301, 0.016972484, 1.5302432E-4, 0.036064092, 0.1138245, 0.0, 0.0
60.0, 12.0, maize.SegRoot@6276ae34, maize.SegRoot@39fb3ab6, 105, 31, 3, 2.0, 0.6695240956461175, -0.027284071696125827, -2.286512672298306, 0.704208556504045, -0.048048706067833076, -2.1422671841477756, 0.0036064093, 4.0860145E-4, 3.6839601E-6, 0.036064092, 0.1138245, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@5fdef03a, maize.SegRoot@6276ae34, 105, 31, 3, 43.0, 0.6682148465362256, -0.027941951381510465, -2.289808009748531, 0.6695240956461175, -0.027284071696125827, -2.286512672298306, 0.036064092, 0.0040860143, 2.4559733E-5, 0.036064092, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@3b22cdd0, maize.SegRoot@5680a178, 13, 30, 2, 42.0, 0.7223972501413886, -0.08069743405227214, -1.9975638661784312, 0.7151962190220178, -0.07767505825941745, -1.9958288179014094, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@1e81f4dc, maize.SegRoot@3b22cdd0, 114, 31, 3, 42.0, 0.7224703408618313, -0.08072626199779837, -1.9975789226008416, 0.7223972501413886, -0.08069743405227214, -1.9975638661784312, 0.023575403, 0.001746096, 6.860819E-6, 0.023575403, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@4d591d15, maize.SegRoot@3b22cdd0, 13, 30, 2, 42.0, 0.7297063221856608, -0.08358022860489475, -1.9990695084194645, 0.7223972501413886, -0.08069743405227214, -1.9975638661784312, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@7946e1f4, maize.SegRoot@4d591d15, 115, 31, 3, 13.0, 0.7297815481803097, -0.08360309835381136, -1.9990842740561747, 0.7297063221856608, -0.08358022860489475, -1.9990695084194645, 0.080806516, 0.009723355, 9.310564E-5, 0.038301863, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@3c09711b, maize.SegRoot@7946e1f4, 115, 31, 3, 8.0, 0.7137491221136857, -0.10760361907461882, -2.074560290574868, 0.7297815481803097, -0.08360309835381136, -1.9990842740561747, 0.15778284, 0.018985827, 1.8179812E-4, 0.038301863, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@5cc7c2a6, maize.SegRoot@3c09711b, 115, 31, 3, 3.0, 0.6296434037505692, -0.15045253167405803, -2.2009945588526354, 0.7137491221136857, -0.10760361907461882, -2.074560290574868, 0.003830186, 4.6088189E-4, 4.4131584E-6, 0.038301863, 0.11986314, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@65ae6ba4, maize.SegRoot@5cc7c2a6, 115, 31, 3, 42.0, 0.6275190552260146, -0.1511856499498665, -2.2040961724121777, 0.6296434037505692, -0.15045253167405803, -2.2009945588526354, 0.038301863, 0.004608819, 2.9421057E-5, 0.038301863, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@48cf768c, maize.SegRoot@4d591d15, 13, 30, 2, 41.0, 0.7372289216505588, -0.08586720349655569, -2.000546072090495, 0.7297063221856608, -0.08358022860489475, -1.9990695084194645, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@59f95c5d, maize.SegRoot@48cf768c, 120, 31, 3, 41.0, 0.7373040449233528, -0.08588977096556871, -2.000561794779227, 0.7372289216505588, -0.08586720349655569, -2.000546072090495, 0.016605996, 8.663228E-4, 2.397692E-6, 0.016605996, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@5ccd43c2, maize.SegRoot@48cf768c, 13, 30, 2, 40.0, 0.7447412489299555, -0.08812395039785784, -2.002118340963707, 0.7372289216505588, -0.08586720349655569, -2.000546072090495, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@4aa8f0b4, maize.SegRoot@5ccd43c2, 126, 31, 3, 40.0, 0.7448157378098852, -0.08814149909520634, -2.002141652971387, 0.7447412489299555, -0.08812395039785784, -2.002118340963707, 2.508824E-4, 1.9773807E-7, 8.268167E-12, 2.508824E-4, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@7960847b, maize.SegRoot@5ccd43c2, 13, 30, 2, 39.0, 0.7521901369229214, -0.08987882013270847, -2.0044495417317516, 0.7447412489299555, -0.08812395039785784, -2.002118340963707, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@b97c004, maize.SegRoot@7960847b, 129, 31, 3, 2.0, 0.7522539451764054, -0.08992303024897809, -2.00446888009054, 0.7521901369229214, -0.08987882013270847, -2.0044495417317516, 0.0028591314, 2.5681363E-4, 1.8356598E-6, 0.028591312, 0.0928576, 0.0, 0.0
60.0, 12.0, maize.MerisRoot@6a6824be, maize.SegRoot@b97c004, 129, 31, 3, 39.0, 0.7511305143835734, -0.09083118195449891, -2.006936225971863, 0.7522539451764054, -0.08992303024897809, -2.00446888009054, 0.028591312, 0.0025681364, 1.2237732E-5, 0.028591312, 0.0, 0.0, 0.0
60.0, 12.0, maize.SegRoot@5c8da962, maize.SegRoot@7960847b, 13, 30, 2, 39.0, 0.7585709622713258, -0.09429983175967109, -2.0063833776106197, 0.7521901369229214, -0.08987882013270847, -2.0044495417317516, 0.007999999, 0.0020106193, 4.0212384E-5, 0.08, 0.0, 0.0, 0.0
