temps, hour, article, father, orgID, type, ordre, article_age, x, y, z, x1, y1, z1,article_length, article_surface, article_volume, article_diameter, article_growth, article_dry_mass, dist_from_base,water_pot_endo, water_pot_exo, Kh, Lr, Lr_percent, radial_water_flux, axial_water_flux, aqp, cavitation,maintenance_demand, growth_demand, dry_mass, growth_eff, photosynthesis, n_uptake, n_satis
108.0, 12.0, maize.MerisRoot@7bfcd12c, maize.SegRoot@66133adc, 70, 31, 3, 6.0, 0.6000799999982118, 5.145992363943342E-20, -1.9601000008918346, 0.6, 0.0, -1.9601000008918346, 0.032948285, 0.00341048, 1.8728244E-5, 0.032948285, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 1.9150632E-12, 1.9151208E-12, 1.0, 1.0, 1.12170056E-7, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@42f30e0a, maize.SegRoot@66133adc, 65, 30, 2, 18.0, 0.607999999821186, 5.1459923639433416E-18, -1.9601000008918346, 0.6, 0.0, -1.9601000008918346, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 7.8853726E-13, 7.887494E-13, 1.0, 1.0, 1.6056409E-6, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@24273305, maize.SegStem@5479e3f, 67, 30, 2, 6.0, 0.6, 0.0, -1.9601000008918346, 0.6, 0.0, -1.9700000006705523, 0.48284042, 0.12135103, 0.0024270206, 0.08, 0.21468802, 1.2852145E-4, 0.0, -0.17343791, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 5.687913E-14, 1.710505E-13, 0.9999096, 1.0, 1.5395206E-5, 4.1716004E-5, 1.2852145E-4, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@5b1d2887, maize.SegRoot@24273305, 71, 31, 3, 6.0, 0.5975857979101467, 0.004181520679365002, -1.9601000008918346, 0.6, 0.0, -1.9601000008918346, 0.027614942, 0.0023957314, 1.102633E-5, 0.027614942, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 8.491399E-14, 8.487399E-14, 1.0, 1.0, 6.604058E-8, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@46f5f779, maize.SegRoot@24273305, 67, 30, 2, 18.0, 0.3585797910146628, 0.41815206793650017, -1.9601000008918346, 0.6, 0.0, -1.9601000008918346, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 2.8461005E-14, 2.929738E-14, 1.0, 1.0, 1.6056409E-6, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@1c2c22f3, maize.SegStem@5479e3f, 66, 30, 2, 5.0, 0.6, 0.0, -1.9601000008918346, 0.6, 0.0, -1.9700000006705523, 0.12157439, 0.030554976, 6.1109953E-4, 0.08, 0.21468802, 3.199933E-5, 0.0, -0.2756857, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 7.679952E-14, 5.9523485E-13, 0.9999096, 1.0, 3.8331054E-6, 4.125052E-5, 3.199933E-5, 0.55713284, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@18e8568, maize.SegRoot@1c2c22f3, 72, 31, 3, 5.0, 0.5993921280510364, -0.0010528651001008717, -1.9601000008918346, 0.6, 0.0, -1.9601000008918346, 0.034784354, 0.0038011742, 2.20369E-5, 0.034784354, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 3.6124494E-13, 3.6132824E-13, 1.0, 1.0, 1.3198677E-7, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@33e5ccce, maize.SegRoot@1c2c22f3, 66, 30, 2, 18.0, 0.53921280510364, -0.10528651001008717, -1.9601000008918346, 0.6, 0.0, -1.9601000008918346, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 1.5737262E-13, 1.5710712E-13, 1.0, 1.0, 1.6056409E-6, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisStem@51521cc1, maize.SegStem@5479e3f, 5, 40, 1, 108.0, 0.6, 0.0, -1.9600000008940697, 0.6, 0.0, -1.9700000006705523, 0.4, 0.50265485, 0.033510324, 0.4, 0.0, 0.0, 0.0, -0.9993387, -0.15, 9.9999999E14, 9.9999999E14, 1.0, 4.269242E-20, 4.269242E-20, 1.0, 1.0, 4.0141025E-5, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@1b4fb997, maize.ArtVirt@15327b79, 2, 20, 1, 108.0, 0.6, 0.0, -2.0, 0.0, 0.0, -2.0, 1.5, 0.28274333, 0.00424115, 0.06, 0.0, 2.4439342E-4, 0.0, -0.99851334, -0.15, 5.2829558E9, 5149499.5, 0.9999096, 4.658928E-12, 1.0231772E-11, 0.9999096, 1.0, 2.9275167E-5, 0.0, 2.4439342E-4, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@ea30797, maize.SegRoot@1b4fb997, 2, 20, 1, 94.0, 2.1, 0.0, -2.0, 0.6, 0.0, -2.0, 1.5, 0.28274333, 0.00424115, 0.06, 0.0, 2.4843542E-4, 0.0, -0.9979971, -0.15, 6.1771361E9, 4427157.0, 0.9999096, 5.41579E-12, 5.571519E-12, 0.9999096, 1.0, 2.9759345E-5, 0.0, 2.4843542E-4, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@762efe5d, maize.SegRoot@ea30797, 9, 21, 2, 60.0, 2.115, 0.0, -2.0, 2.1, 0.0, -2.0, 0.8, 0.09195208, 8.410528E-4, 0.036586568, 0.0, 4.8555165E-5, 0.0, -0.20091276, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 9.362222E-14, 9.9635544E-14, 0.9999096, 1.0, 5.81628E-6, 0.0, 4.8555165E-5, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@5d22bbb7, maize.SegRoot@762efe5d, 9, 21, 2, 50.0, 2.171589762177416, -0.009216586294728967, -1.2020572248417423, 2.115, 0.0, -2.0, 0.8, 0.09195208, 8.410528E-4, 0.036586568, 0.0, 4.805497E-5, 0.0, -0.15280616, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 5.160181E-15, 6.013325E-15, 0.9999096, 1.0, 5.7563634E-6, 0.0, 4.805497E-5, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@2e5c649, maize.SegRoot@5d22bbb7, 9, 21, 2, 43.0, 2.4398756408874562, -0.04153796076212165, -0.44907778613786453, 2.171589762177416, -0.009216586294728967, -1.2020572248417423, 0.29969856, 0.034447383, 3.1507786E-4, 0.036586568, 0.0, 1.856466E-5, 0.0, -0.1502493, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.7174052E-16, 8.531437E-16, 0.9999096, 1.0, 2.2238057E-6, 0.0, 1.856466E-5, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@7e774085, maize.SegRoot@2e5c649, 9, 21, 2, 94.0, 2.55990948493613, 0.018591952147374864, -0.18113097486969, 2.4398756408874562, -0.04153796076212165, -0.44907778613786453, 0.036586568, 0.0042052637, 2.5642697E-5, 0.036586568, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 7.003171E-16, 6.8140317E-16, 1.0, 1.0, 1.5358314E-7, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@3f8f9dd6, maize.SegRoot@ea30797, 2, 20, 1, 83.0, 3.6, 0.0, -2.0, 2.1, 0.0, -2.0, 1.5, 0.28274333, 0.00424115, 0.06, 0.0, 2.4439342E-4, 0.0, -0.15659682, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 3.730073E-14, 5.6093354E-14, 0.9999096, 1.0, 2.9275167E-5, 0.0, 2.4439342E-4, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@136432db, maize.SegRoot@3f8f9dd6, 18, 21, 2, 42.0, 3.6149782718097403, -7.89383491510333E-5, -2.0008032075264683, 3.6, 0.0, -2.0, 0.0027749378, 2.4191143E-4, 1.6782229E-6, 0.027749378, 0.0, 9.80061E-8, 0.0, -0.15608746, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 2.9449833E-17, 1.8355688E-14, 0.9999096, 1.0, 1.1739861E-8, 0.0, 9.80061E-8, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@7382f612, maize.SegRoot@136432db, 18, 21, 2, 28.0, 3.6152426560672555, 0.002491367052548749, -1.9997913226365092, 3.6149782718097403, -7.89383491510333E-5, -2.0008032075264683, 0.0027749378, 2.4191143E-4, 1.6782229E-6, 0.027749378, 0.0, 9.643999E-8, 0.0, -0.15557893, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 2.6989615E-17, 1.8326239E-14, 0.9999096, 1.0, 1.1552262E-8, 0.0, 9.643999E-8, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@5a42bbf4, maize.SegRoot@7382f612, 18, 21, 2, 18.0, 3.6149472120366553, 0.005067530276435615, -1.9988032053394071, 3.6152426560672555, 0.002491367052548749, -1.9997913226365092, 0.0027749378, 2.4191143E-4, 1.6782229E-6, 0.027749378, 0.09041579, 9.643999E-8, 0.0, -0.15507112, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 2.453302E-17, 1.8299249E-14, 0.9999096, 1.0, 1.1552262E-8, 2.2938818E-6, 9.643999E-8, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@aec6354, maize.SegRoot@5a42bbf4, 18, 21, 2, 83.0, 3.614652928030836, 0.007638415915219109, -1.997801095624669, 3.6149472120366553, 0.005067530276435615, -1.9988032053394071, 0.027749378, 0.0024191143, 1.1188153E-5, 0.027749378, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 1.8263143E-14, 1.8274716E-14, 1.0, 1.0, 6.700979E-8, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@41a4555e, maize.SegRoot@3f8f9dd6, 2, 20, 1, 71.0, 5.097827180974019, -0.00789383491510333, -2.0803207526468444, 3.6, 0.0, -2.0, 1.5, 0.28274333, 0.00424115, 0.06, 0.0, 2.4843542E-4, 0.0, -0.15004276, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 2.4175702E-16, 4.3693718E-16, 0.9999096, 1.0, 2.9759345E-5, 0.0, 2.4843542E-4, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@270421f5, maize.SegRoot@41a4555e, 26, 21, 2, 16.0, 5.112157741653496, -0.0038563849463715792, -2.0821466848366708, 5.097827180974019, -0.00789383491510333, -2.0803207526468444, 0.002021708, 1.2840643E-4, 6.4900087E-7, 0.020217082, 0.06782289, 3.563017E-8, 0.0, -0.15003887, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 9.9806844E-20, 1.9234891E-16, 0.9999096, 1.0, 4.2680326E-9, 8.7256655E-7, 3.563017E-8, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@3830f1c0, maize.SegRoot@270421f5, 26, 21, 2, 71.0, 5.112889364658861, -0.005529759882699801, -2.0812795931514474, 5.112157741653496, -0.0038563849463715792, -2.0821466848366708, 0.020217082, 0.0012840644, 4.3266723E-6, 0.020217082, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 2.1383967E-16, 1.922491E-16, 1.0, 1.0, 2.5913966E-8, 2.3688532E-8, 0.0, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@39ed3c8d, maize.SegRoot@41a4555e, 2, 20, 1, 60.0, 6.530883248921618, 0.39585116195807185, -2.2629139716295015, 5.097827180974019, -0.00789383491510333, -2.0803207526468444, 1.5, 0.28274333, 0.00424115, 0.06, 0.0, 2.4439342E-4, 0.0, -0.15000029, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.6229503E-18, 2.8312577E-18, 0.9999096, 1.0, 2.9275167E-5, 0.0, 2.4439342E-4, 0.29589987, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@52d455b8, maize.SegRoot@39ed3c8d, 34, 21, 2, 8.0, 6.545627451411595, 0.39507697807106695, -2.265561448209879, 6.530883248921618, 0.39585116195807185, -2.2629139716295015, 0.00221167, 1.5367051E-4, 8.4967115E-7, 0.0221167, 0.07364975, 4.4421178E-8, 0.0, -0.15000027, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 8.0183286E-22, 1.1805309E-18, 0.9999096, 1.0, 5.321082E-9, 1.0798511E-6, 4.4421178E-8, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@71dac704, maize.SegRoot@52d455b8, 34, 21, 2, 60.0, 6.545960932074311, 0.3934401149124518, -2.264111981454534, 6.545627451411595, 0.39507697807106695, -2.265561448209879, 0.0221167, 0.0015367051, 5.6644744E-6, 0.0221167, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, -4.2652136E-17, 1.179729E-18, 1.0, 1.0, 3.3926533E-8, 0.0, 0.0, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@1055e4af, maize.SegRoot@39ed3c8d, 2, 20, 1, 48.0, 8.005303497919353, 0.318432773257581, -2.5276616296672514, 6.530883248921618, 0.39585116195807185, -2.2629139716295015, 1.0234476, 0.19291534, 0.0028937298, 0.06, 0.0, 1.6812817E-4, 0.0, -0.15, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.06024465E-20, 2.7776544E-20, 0.9999096, 1.0, 2.0139576E-5, 0.0, 1.6812817E-4, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@3caeaf62, maize.SegRoot@1055e4af, 41, 21, 2, 48.0, 8.014582299360054, 0.3147083203703762, -2.529847219282119, 8.005303497919353, 0.318432773257581, -2.5276616296672514, 0.017782034, 9.933739E-4, 2.9440348E-6, 0.017782034, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 2.7571665E-17, 1.5454934E-20, 1.0, 1.0, 1.7632862E-8, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@e6ea0c6, maize.SegRoot@1055e4af, 2, 20, 1, 37.0, 8.933183641989482, -0.05401251546289654, -2.746220591154007, 8.005303497919353, 0.318432773257581, -2.5276616296672514, 0.14999184, 0.028272795, 4.240919E-4, 0.06, 0.0, 2.4438012E-5, 0.0, -0.15, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 9.589176E-23, 1.7191624E-21, 0.9999096, 1.0, 2.9273574E-6, 0.0, 2.4438012E-5, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@6a38e57f, maize.SegRoot@e6ea0c6, 53, 21, 2, 37.0, 8.934385498125975, -0.05480164268790398, -2.7466478794624836, 8.933183641989482, -0.05401251546289654, -2.746220591154007, 0.016649403, 8.708577E-4, 2.4165436E-6, 0.016649403, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 1.0186457E-21, 1.0, 1.0, 1.4473531E-8, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@5577140b, maize.SegRoot@e6ea0c6, 2, 20, 1, 25.0, 9.053369255638836, -0.13292523796364114, -2.788949422001656, 8.933183641989482, -0.05401251546289654, -2.746220591154007, 0.006, 0.0011309733, 1.69646E-5, 0.06, 0.0, 9.856576E-7, 0.0, -0.15, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 3.0153753E-24, 6.0462515E-22, 0.9999096, 1.0, 1.1806902E-7, 0.0, 9.856576E-7, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@4f4a7090, maize.SegRoot@5577140b, 2, 20, 1, 14.0, 9.058075019375359, -0.1353424303680321, -2.791780140448774, 9.053369255638836, -0.13292523796364114, -2.788949422001656, 0.006, 0.0011309733, 1.69646E-5, 0.06, 0.17313588, 9.4523773E-7, 0.0, -0.15, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 2.1989632E-24, 6.0160996E-22, 0.9999096, 1.0, 1.1322724E-7, 1.9911306E-5, 9.4523773E-7, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@18ef96, maize.SegRoot@4f4a7090, 2, 20, 1, 1.0, 9.061624459889458, -0.13866352385985706, -2.7952974986116716, 9.058075019375359, -0.1353424303680321, -2.791780140448774, 0.006, 0.0011309733, 1.69646E-5, 0.06, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.3855344E-24, 5.9941176E-22, 0.9999096, 1.0, 1.01606965E-7, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@6956de9, maize.SegRoot@18ef96, 75, 21, 2, 1.0, 9.061653610540956, -0.13868898574543648, -2.7953433454407777, 9.061624459889458, -0.13866352385985706, -2.7952974986116716, 0.012352542, 4.7936084E-4, 9.868875E-7, 0.012352542, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 4.9592714E-22, 1.0, 1.0, 5.910817E-9, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@deb6432, maize.SegRoot@18ef96, 2, 20, 1, 108.0, 9.064539525039189, -0.14120971241779898, -2.7998821815222885, 9.061624459889458, -0.13866352385985706, -2.7952974986116716, 0.06, 0.011309733, 1.13097325E-4, 0.06, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, -3.1390816E-16, 1.02099396E-22, 1.0, 1.0, 6.773798E-7, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@28ba21f3, maize.ArtVirt@15327b79, 3, 20, 1, 108.0, 0.6, 0.0, -2.0, 0.0, 0.0, -2.0, 1.5, 0.28274333, 0.00424115, 0.06, 0.0, 2.4439342E-4, 0.0, -0.99849033, -0.15, 5.2829558E9, 5149499.5, 0.9999096, 4.6588016E-12, 1.0522659E-11, 0.9999096, 1.0, 2.9275167E-5, 0.0, 2.4439342E-4, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@1c655221, maize.SegRoot@28ba21f3, 3, 20, 1, 94.0, -0.1499999999999997, -1.299038105676658, -2.0, 0.6, 0.0, -2.0, 1.5, 0.28274333, 0.00424115, 0.06, 0.0, 2.4843542E-4, 0.0, -0.9979471, -0.15, 6.1771361E9, 4427157.0, 0.9999096, 5.4154706E-12, 5.8624876E-12, 0.9999096, 1.0, 2.9759345E-5, 0.0, 2.4843542E-4, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@1c6b6478, maize.SegRoot@1c655221, 10, 21, 2, 47.0, -0.1574999999999997, -1.3120284867334246, -2.0, -0.1499999999999997, -1.299038105676658, -2.0, 0.18954508, 0.014734134, 9.1143746E-5, 0.024743563, 0.0, 5.3244526E-6, 0.0, -0.2566152, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 3.141481E-14, 3.9111113E-13, 0.9999096, 1.0, 6.3780044E-7, 0.0, 5.3244526E-6, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@67f89fa3, maize.SegRoot@1c6b6478, 10, 21, 2, 34.0, -0.06657887315959675, -1.3800039200998861, -2.15178941780898, -0.1574999999999997, -1.3120284867334246, -2.0, 0.0024743562, 1.923421E-4, 1.1898072E-6, 0.024743563, 0.0, 6.850478E-8, 0.0, -0.24771503, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 3.7586023E-16, 3.5969632E-13, 0.9999096, 1.0, 8.205985E-9, 0.0, 6.850478E-8, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@769c9116, maize.SegRoot@67f89fa3, 10, 21, 2, 22.0, -0.0652002786567905, -1.3808813717455959, -2.1536473723054463, -0.06657887315959675, -1.3800039200998861, -2.15178941780898, 0.0024743562, 1.923421E-4, 1.1898072E-6, 0.024743563, 0.0, 6.950638E-8, 0.0, -0.23882416, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 3.4166157E-16, 3.5932046E-13, 0.9999096, 1.0, 8.325964E-9, 0.0, 6.950638E-8, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@58d25a40, maize.SegRoot@769c9116, 10, 21, 2, 94.0, -0.06379110811683818, -1.381655680949528, -2.155528096301864, -0.0652002786567905, -1.3808813717455959, -2.1536473723054463, 0.024743563, 0.0019234209, 7.932048E-6, 0.024743563, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 3.5901853E-13, 3.589788E-13, 1.0, 1.0, 4.7507832E-8, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@1b701da1, maize.SegRoot@1c655221, 3, 20, 1, 83.0, -0.8999999999999994, -2.598076211353316, -2.0, -0.1499999999999997, -1.299038105676658, -2.0, 1.5, 0.28274333, 0.00424115, 0.06, 0.0, 2.4439342E-4, 0.0, -0.15936081, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 5.2929286E-14, 5.5905753E-14, 0.9999096, 1.0, 2.9275167E-5, 0.0, 2.4439342E-4, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@4ac68d3e, maize.SegRoot@1b701da1, 19, 21, 2, 46.0, -0.9071989196821242, -2.6111603663121965, -2.0014072826376816, -0.8999999999999994, -2.598076211353316, -2.0, 0.36770833, 0.036680963, 2.911844E-4, 0.03175319, 0.0, 1.7008751E-5, 0.0, -0.15069945, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 5.130778E-16, 2.3554966E-15, 0.9999096, 1.0, 2.0374282E-6, 0.0, 1.7008751E-5, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@277c0f21, maize.SegRoot@4ac68d3e, 19, 21, 2, 35.0, -0.8623724400244366, -2.7036170886277353, -1.6483467301184604, -0.9071989196821242, -2.6111603663121965, -2.0014072826376816, 0.0031753192, 3.1675585E-4, 2.5145023E-6, 0.03175319, 0.0, 1.4423377E-7, 0.0, -0.15064095, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 4.0600597E-18, 1.8424186E-15, 0.9999096, 1.0, 1.7277337E-8, 0.0, 1.4423377E-7, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@6aceb1a5, maize.SegRoot@277c0f21, 19, 21, 2, 24.0, -0.8621427980723831, -2.705182412489363, -1.645593608736781, -0.8623724400244366, -2.7036170886277353, -1.6483467301184604, 0.0031753192, 3.1675585E-4, 2.5145023E-6, 0.03175319, 0.0, 1.4555582E-7, 0.0, -0.15058257, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 3.6902885E-18, 1.8383586E-15, 0.9999096, 1.0, 1.74357E-8, 0.0, 1.4555582E-7, 0.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@726f3b58, maize.SegRoot@6aceb1a5, 19, 21, 2, 83.0, -0.8616246544792273, -2.706886494876249, -1.6429648672135881, -0.8621427980723831, -2.705182412489363, -1.645593608736781, 0.03175319, 0.0031675585, 1.6763348E-5, 0.03175319, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 1.7583482E-15, 1.8346683E-15, 1.0, 1.0, 1.004016E-7, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@123772c4, maize.SegRoot@1b701da1, 3, 20, 1, 71.0, -1.6198919682124835, -3.9064917072413587, -2.1407282637681684, -0.8999999999999994, -2.598076211353316, -2.0, 1.5, 0.28274333, 0.00424115, 0.06, 0.0, 2.4843542E-4, 0.0, -0.15004621, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 2.612572E-16, 6.20973E-16, 0.9999096, 1.0, 2.9759345E-5, 0.0, 2.4843542E-4, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@2d363fb3, maize.SegRoot@123772c4, 27, 21, 2, 71.0, -1.6237373778578144, -3.920772010191447, -2.143235408022753, -1.6198919682124835, -3.9064917072413587, -2.1407282637681684, 0.012954981, 5.272583E-4, 1.1384369E-6, 0.012954981, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, 3.3659025E-16, 3.5665505E-16, 1.0, 1.0, 6.8185E-9, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@7d6f77cc, maize.SegRoot@123772c4, 3, 20, 1, 60.0, -2.004432932745569, -5.334522002250182, -2.391442689226651, -1.6198919682124835, -3.9064917072413587, -2.1407282637681684, 1.5, 0.28274333, 0.00424115, 0.06, 0.0, 2.4439342E-4, 0.0, -0.1500003, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 1.662088E-18, 3.0607097E-18, 0.9999096, 1.0, 2.9275167E-5, 0.0, 2.4439342E-4, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.SegRoot@2d6d8735, maize.SegRoot@7d6f77cc, 35, 21, 2, 1.0, -2.0021956212997383, -5.348845882695038, -2.3952924796749526, -2.004432932745569, -5.334522002250182, -2.391442689226651, 0.0019488502, 1.19318225E-4, 5.813334E-7, 0.019488502, 0.0, 0.0, 0.0, -0.15000027, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 6.376133E-22, 1.3717764E-18, 0.9999096, 1.0, 3.4818106E-9, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
108.0, 12.0, maize.MerisRoot@5aaa6d82, maize.SegRoot@2d6d8735, 35, 21, 2, 60.0, -2.003230712353756, -5.34955297304686, -2.393800291065368, -2.0021956212997383, -5.348845882695038, -2.3952924796749526, 0.019488502, 0.0011931823, 3.8755556E-6, 0.019488502, 0.0, 0.0, 0.0, -0.15, -0.15, 9.9999999E14, 1.0E-7, 0.0, -3.311746E-17, 1.3711388E-18, 1.0, 1.0, 2.321207E-8, 0.0, 0.0, 1.0, 0.0, 0.2219586443361448, 0.759140238401692
