temps, hour, article, father, orgID, type, ordre, article_age, x, y, z, x1, y1, z1,article_length, article_surface, article_volume, article_diameter, article_growth, article_dry_mass, dist_from_base,water_pot_endo, water_pot_exo, Kh, Lr, Lr_percent, radial_water_flux, axial_water_flux, aqp, cavitation,maintenance_demand, growth_demand, dry_mass, growth_eff, photosynthesis
276.0, 12.0, maize.SegRoot@19dfb72a, maize.SegRoot@57829d67, 65, 30, 2, 100.0, -0.3853750713670888, 3.7281967559128155, -2.6246627866985692, 0.08595954497439157, 2.854991701629826, -2.269713452189691, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 4.5043692E9, 6395534.5, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@4f7d0008, maize.SegRoot@19dfb72a, 113, 31, 3, 61.0, -0.3911647180365401, 3.7410115624158857, -2.6298839671907355, -0.3853750713670888, 3.7281967559128155, -2.6246627866985692, 0.8, 0.073745, 5.409601E-4, 0.0293422, 0.0, 3.1292282E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.7484099E-6, 0.0, 3.1292282E-5, 1.0, 0.0
276.0, 12.0, maize.SegRoot@271053e1, maize.SegRoot@4f7d0008, 113, 31, 3, 49.0, -1.0876202402499737, 3.4074427952325106, -2.838885407883528, -0.3911647180365401, 3.7410115624158857, -2.6298839671907355, 0.588319, 0.054231975, 3.978214E-4, 0.0293422, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.756576E-6, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@4f063c0a, maize.SegRoot@271053e1, 113, 31, 3, 39.0, -1.5327186655236438, 3.0582301149274564, -3.0003077029732417, -1.0876202402499737, 3.4074427952325106, -2.838885407883528, 0.6598031, 0.060821466, 4.4615893E-4, 0.0293422, 0.0, 2.580843E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.0915155E-6, 0.0, 2.580843E-5, 1.0, 0.0
276.0, 12.0, maize.MerisRoot@17c68925, maize.SegRoot@4f063c0a, 113, 31, 3, 100.0, -2.0700795149819085, 2.7410825328274835, -3.214785761795151, -1.5327186655236438, 3.0582301149274564, -3.0003077029732417, 0.0293422, 0.0027048003, 1.3227466E-5, 0.0293422, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 7.922396E-8, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@1efbd816, maize.SegRoot@19dfb72a, 65, 30, 2, 92.0, -0.964339738312221, 5.009677406219842, -3.146780835915214, -0.3853750713670888, 3.7281967559128155, -2.6246627866985692, 0.57721865, 0.14507088, 0.0029014174, 0.08, 0.0, 1.7078685E-4, 0.0, -0.4, -0.15, 5.0452296E9, 5438329.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.0458054E-5, 0.0, 1.7078685E-4, 1.0, 0.0
276.0, 12.0, maize.SegRoot@589838eb, maize.SegRoot@1efbd816, 132, 31, 3, 50.0, -0.9668137317917749, 5.014181215096151, -3.1494101328467154, -0.964339738312221, 5.009677406219842, -3.146780835915214, 0.68467516, 0.063253105, 4.6501742E-4, 0.029406775, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.1956747E-6, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@1e6d1014, maize.SegRoot@589838eb, 132, 31, 3, 41.0, -1.1518813164941912, 5.31655039717264, -2.5636602298857394, -0.9668137317917749, 5.014181215096151, -3.1494101328467154, 0.5641379, 0.052117374, 3.8315094E-4, 0.029406775, 0.0, 2.2357799E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.678175E-6, 0.0, 2.2357799E-5, 1.0, 0.0
276.0, 12.0, maize.SegRoot@76707e36, maize.SegRoot@1e6d1014, 132, 31, 3, 27.0, -1.287500209578267, 5.7159273886904645, -2.1890176397306225, -1.1518813164941912, 5.31655039717264, -2.5636602298857394, 0.7750781, 0.0716049, 5.264173E-4, 0.029406775, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.6176243E-6, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.MerisRoot@6a2bcfcb, maize.SegRoot@76707e36, 132, 31, 3, 92.0, -1.2911761792910912, 6.3512749293776585, -1.7450963534192219, -1.287500209578267, 5.7159273886904645, -2.1890176397306225, 0.029406775, 0.0027167185, 1.3314988E-5, 0.029406775, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 7.9748155E-8, 0.0, 0.0, 1.0, 0.0
276.0, 12.0, maize.SegRoot@4de8b406, maize.SegRoot@1efbd816, 65, 30, 2, 82.0, -1.2117390862676094, 5.460058293850828, -3.4097105290653555, -0.964339738312221, 5.009677406219842, -3.146780835915214, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.349081E-4, 0.0, -0.4, -0.15, 5.6479109E9, 4799905.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.209636E-5, 0.0, 4.349081E-4, 1.0, 0.0
276.0, 12.0, maize.SegRoot@3c756e4d, maize.SegRoot@4de8b406, 65, 30, 2, 73.0, -2.1385826912041273, 6.470128277226431, -4.018577970034151, -1.2117390862676094, 5.460058293850828, -3.4097105290653555, 1.3305963, 0.33441532, 0.0066883066, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.6212816E-5, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@614ddd49, maize.SegRoot@3c756e4d, 153, 31, 3, 40.0, -2.1435038180087522, 6.481252045109947, -4.023971759289464, -2.1385826912041273, 6.470128277226431, -4.018577970034151, 0.54570735, 0.06024279, 5.2922516E-4, 0.035139486, 0.0, 3.102073E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.7158816E-6, 0.0, 3.102073E-5, 1.0, 0.0
276.0, 12.0, maize.SegRoot@1f554b06, maize.SegRoot@614ddd49, 153, 31, 3, 29.0, -1.6757461218813223, 6.75804394335868, -3.975130469004147, -2.1435038180087522, 6.481252045109947, -4.023971759289464, 0.8, 0.08831517, 7.758374E-4, 0.035139486, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.2873006E-6, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@11758f2a, maize.SegRoot@1f554b06, 153, 31, 3, 21.0, -1.2626701936713525, 7.4417494135478695, -3.9313683090901654, -1.6757461218813223, 6.75804394335868, -3.975130469004147, 0.32055923, 0.0353878, 3.1087728E-4, 0.035139486, 0.0, 1.8222187E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.182782E-6, 0.0, 1.8222187E-5, 1.0, 0.0
276.0, 12.0, maize.MerisRoot@7c0e2abd, maize.SegRoot@11758f2a, 153, 31, 3, 73.0, -1.0817067174798118, 7.706316180224499, -3.927512609684047, -1.2626701936713525, 7.4417494135478695, -3.9313683090901654, 0.035139486, 0.003879187, 2.2718772E-5, 0.035139486, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.3607074E-7, 0.0, 0.0, 1.0, 0.0
276.0, 12.0, maize.SegRoot@42dafa95, maize.SegRoot@3c756e4d, 65, 30, 2, 65.0, -2.630695371666606, 7.582505065578069, -4.55795689556537, -2.1385826912041273, 6.470128277226431, -4.018577970034151, 0.8391774, 0.2109083, 0.0042181658, 0.08, 0.0, 2.4829493E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.9742518E-5, 0.0, 2.4829493E-4, 1.0, 0.0
276.0, 12.0, maize.SegRoot@e720b71, maize.SegRoot@42dafa95, 167, 31, 3, 6.0, -2.6324976300741083, 7.589636539251461, -4.56199618104238, -2.630695371666606, 7.582505065578069, -4.55795689556537, 0.21564177, 0.013333833, 6.560958E-5, 0.019682135, 0.06616596, 3.3700892E-6, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.0369304E-7, 7.548593E-7, 3.3700892E-6, 1.0, 0.0
276.0, 12.0, maize.MerisRoot@6500df86, maize.SegRoot@e720b71, 167, 31, 3, 65.0, -2.78519866866164, 7.4994923415642525, -4.684706372581667, -2.6324976300741083, 7.589636539251461, -4.56199618104238, 0.019682135, 0.0012170105, 3.992228E-6, 0.019682135, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 2.391086E-8, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@402a079c, maize.SegRoot@42dafa95, 65, 30, 2, 54.0, -2.8109212124168104, 8.295652432917281, -4.961885443266373, -2.630695371666606, 7.582505065578069, -4.55795689556537, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3045296E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 4.3045296E-4, 1.0, 0.0
276.0, 12.0, maize.SegRoot@694e1548, maize.SegRoot@402a079c, 65, 30, 2, 46.0, -3.157772570322188, 9.536888998022205, -5.729365687289452, -2.8109212124168104, 8.295652432917281, -4.961885443266373, 0.6806235, 0.17105933, 0.0034211865, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.3880822E-5, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@1b26f7b2, maize.SegRoot@694e1548, 192, 31, 3, 10.0, -3.159625085415462, 9.541911482600302, -5.7335689795265985, -3.157772570322188, 9.536888998022205, -5.729365687289452, 0.41672605, 0.043858316, 3.6731904E-4, 0.03350051, 0.106772475, 1.9985106E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.3939567E-6, 3.7379887E-6, 1.9985106E-5, 1.0, 0.0
276.0, 12.0, maize.MerisRoot@1c3a4799, maize.SegRoot@1b26f7b2, 192, 31, 3, 46.0, -2.7700785814217634, 9.67919926308765, -5.788942106369815, -3.159625085415462, 9.541911482600302, -5.7335689795265985, 0.03350051, 0.0035257603, 1.9685795E-5, 0.03350051, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.1790517E-7, 1.07779734E-7, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@131276c2, maize.SegRoot@694e1548, 65, 30, 2, 36.0, -3.34302407964958, 10.039137455831874, -6.149694911004144, -3.157772570322188, 9.536888998022205, -5.729365687289452, 1.4921048, 0.37500682, 0.0075001363, 0.08, 0.0, 4.3261898E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.182215E-5, 0.0, 4.3261898E-4, 1.0, 0.0
276.0, 12.0, maize.SegRoot@26aa12dd, maize.SegRoot@131276c2, 65, 30, 2, 26.0, -3.9672398817992858, 10.981646586113001, -7.123557214808031, -3.34302407964958, 10.039137455831874, -6.149694911004144, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.MerisRoot@3fd7a715, maize.SegRoot@26aa12dd, 207, 31, 3, 26.0, -3.9740304005011464, 10.989354888620882, -7.1344874905688105, -3.9672398817992858, 10.981646586113001, -7.123557214808031, 0.038264517, 0.0045998357, 2.9335079E-5, 0.038264517, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.7569813E-7, 0.0, 0.0, 1.0, 0.0
276.0, 12.0, maize.SegRoot@491cc5c9, maize.SegRoot@26aa12dd, 65, 30, 2, 19.0, -4.646291751985347, 11.752476836901069, -8.216584790885971, -3.9672398817992858, 10.981646586113001, -7.123557214808031, 0.5860819, 0.14729846, 0.002945969, 0.08, 0.0, 1.7340931E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.077219E-5, 0.0, 1.7340931E-4, 1.0, 0.0
276.0, 12.0, maize.MerisRoot@74ad1f1f, maize.SegRoot@491cc5c9, 232, 31, 3, 19.0, -4.647551926238693, 11.756347882177499, -8.220800970930703, -4.646291751985347, 11.752476836901069, -8.216584790885971, 0.021586152, 0.0014638627, 5.2665273E-6, 0.021586152, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 3.1543088E-8, 0.0, 0.0, 1.0, 0.0
276.0, 12.0, maize.SegRoot@6a1aab78, maize.SegRoot@491cc5c9, 65, 30, 2, 8.0, -4.772309177319944, 12.139581364544076, -8.63820279535916, -4.646291751985347, 11.752476836901069, -8.216584790885971, 0.8391774, 0.2109083, 0.0042181658, 0.08, 0.21468802, 2.2586295E-4, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.7055456E-5, 4.2181484E-5, 2.2586295E-4, 1.0, 0.0
276.0, 12.0, maize.MerisRoot@7cef4e59, maize.SegRoot@6a1aab78, 65, 30, 2, 147.0, -4.8394366084734495, 12.661962283981923, -9.29152574448831, -4.772309177319944, 12.139581364544076, -8.63820279535916, 0.08, 0.020106193, 2.6808254E-4, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.6056409E-6, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@75412c2f, maize.SegStem@38cccef, 64, 30, 2, 137.0, 0.6, 0.0, -1.950100001115352, 0.6, 0.0, -1.9600000008940697, 0.63532233, 0.15967391, 0.003193478, 0.08, 0.0, 1.879785E-4, 0.0, -0.4, -0.15, 3.25212339E9, 1.250113E7, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.251739E-5, 0.0, 1.879785E-4, 1.0, 0.0
276.0, 12.0, maize.SegRoot@7e0ea639, maize.SegRoot@75412c2f, 84, 31, 3, 100.0, 0.5944979473371218, -0.0031766115860082204, -1.950100001115352, 0.6, 0.0, -1.950100001115352, 0.8, 0.08165856, 6.632902E-4, 0.03249091, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.526795E-6, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@48eff760, maize.SegRoot@7e0ea639, 84, 31, 3, 91.0, 0.18268192045486814, 0.5969301459903749, -2.282183512581311, 0.5944979473371218, -0.0031766115860082204, -1.950100001115352, 0.33895782, 0.03459851, 2.8103424E-4, 0.03249091, 0.0, 1.6614733E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.9902297E-6, 0.0, 1.6614733E-5, 1.0, 0.0
276.0, 12.0, maize.SegRoot@402f32ff, maize.SegRoot@48eff760, 84, 31, 3, 80.0, -0.023338123921325338, 0.8210062281426842, -2.4313078164712225, 0.18268192045486814, 0.5969301459903749, -2.282183512581311, 0.8, 0.08165856, 6.632902E-4, 0.03249091, 0.0, 3.7790353E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.526795E-6, 0.0, 3.7790353E-5, 1.0, 0.0
276.0, 12.0, maize.MerisRoot@282ba1e, maize.SegRoot@402f32ff, 84, 31, 3, 137.0, -0.5414565590040339, 1.3221714019885624, -2.778275790245406, -0.023338123921325338, 0.8210062281426842, -2.4313078164712225, 0.03249091, 0.0033164509, 1.7959084E-5, 0.03249091, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0756329E-7, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@13b6d03, maize.SegRoot@75412c2f, 64, 30, 2, 127.0, 0.049794733712180794, -0.31766115860082206, -1.950100001115352, 0.6, 0.0, -1.950100001115352, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3045296E-4, 0.0, -0.4, -0.15, 3.50634419E9, 1.250113E7, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 4.3045296E-4, 1.0, 0.0
276.0, 12.0, maize.SegRoot@3d24753a, maize.SegRoot@13b6d03, 64, 30, 2, 119.0, -1.0913666884215378, -1.2869480188896236, -2.040839138786072, 0.049794733712180794, -0.31766115860082206, -1.950100001115352, 0.89235705, 0.22427379, 0.0044854754, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 3.77974554E9, 9333332.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.130985E-5, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@59ec2012, maize.SegRoot@3d24753a, 97, 31, 3, 54.0, -1.0980012035672873, -1.2927102096974894, -2.042391709671827, -1.0913666884215378, -1.2869480188896236, -2.040839138786072, 0.7856968, 0.042851098, 1.8597693E-4, 0.017360296, 0.0, 1.0824908E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.2966838E-6, 0.0, 1.0824908E-5, 1.0, 0.0
276.0, 12.0, maize.SegRoot@711f39f9, maize.SegRoot@59ec2012, 97, 31, 3, 38.0, -1.5088173211807345, -0.7873519565557554, -2.481894386620349, -1.0980012035672873, -1.2927102096974894, -2.042391709671827, 0.6514347, 0.03552858, 1.5419668E-4, 0.017360296, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 1.0751029E-6, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@462d5aee, maize.SegRoot@711f39f9, 97, 31, 3, 20.0, -1.770920584864242, -0.5639975120533649, -3.0348698665288, -1.5088173211807345, -0.7873519565557554, -2.481894386620349, 0.3102416, 0.01692026, 7.343518E-5, 0.017360296, 0.05889161, 4.073481E-6, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.879503E-7, 5.644714E-7, 4.073481E-6, 1.0, 0.0
276.0, 12.0, maize.MerisRoot@59a6e353, maize.SegRoot@462d5aee, 97, 31, 3, 119.0, -1.9192255810362941, -0.47132073027465415, -3.2911246188496994, -1.770920584864242, -0.5639975120533649, -3.0348698665288, 0.017360296, 9.4681274E-4, 2.7394915E-6, 0.017360296, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 1.640778E-8, 0.0, 0.0, 1.0, 0.0
276.0, 12.0, maize.SegRoot@7a0ac6e3, maize.SegRoot@3d24753a, 64, 30, 2, 110.0, -1.7548182029964896, -1.8631670996762097, -2.196096227361553, -1.0913666884215378, -1.2869480188896236, -2.040839138786072, 1.2734776, 0.3200598, 0.0064011957, 0.08, 0.0, 3.7301282E-4, 0.0, -0.4, -0.15, 4.12755789E9, 7523164.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.4682107E-5, 0.0, 3.7301282E-4, 1.0, 0.0
276.0, 12.0, maize.SegRoot@71be98f5, maize.SegRoot@7a0ac6e3, 64, 30, 2, 99.0, -2.7392348520607532, -2.607864820041984, -2.5092960839971017, -1.7548182029964896, -1.8631670996762097, -2.196096227361553, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 4.5539604E9, 6283194.5, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@4cf777e8, maize.SegRoot@71be98f5, 116, 31, 3, 61.0, -2.750702278506372, -2.6151904336105942, -2.515607463922103, -2.7392348520607532, -2.607864820041984, -2.5092960839971017, 0.7767286, 0.07409465, 5.6246377E-4, 0.03036461, 0.0, 3.2387754E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.8796334E-6, 0.0, 3.2387754E-5, 1.0, 0.0
276.0, 12.0, maize.SegRoot@2f686d1f, maize.SegRoot@4cf777e8, 116, 31, 3, 49.0, -2.6867070979984224, -3.2314524007630716, -2.047170616068384, -2.750702278506372, -2.6151904336105942, -2.515607463922103, 0.6064444, 0.057850696, 4.3915343E-4, 0.03036461, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.0290917E-6, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@71bbf57e, maize.SegRoot@2f686d1f, 116, 31, 3, 40.0, -2.6647885622816734, -3.6993851075706354, -1.6620298694469189, -2.6867070979984224, -3.2314524007630716, -2.047170616068384, 0.5803851, 0.055364814, 4.2028274E-4, 0.03036461, 0.0, 2.441313E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.9243768E-6, 0.0, 2.441313E-5, 1.0, 0.0
276.0, 12.0, maize.MerisRoot@6fadae5d, maize.SegRoot@71bbf57e, 116, 31, 3, 99.0, -2.492665834153233, -4.13475989552816, -1.3190000899202157, -2.6647885622816734, -3.6993851075706354, -1.6620298694469189, 0.03036461, 0.0028965783, 1.4658912E-5, 0.03036461, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 8.779739E-8, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@573f2bb1, maize.SegRoot@71be98f5, 64, 30, 2, 92.0, -3.8859774966226337, -3.3404261769030406, -3.140434076497246, -2.7392348520607532, -2.607864820041984, -2.5092960839971017, 0.57721865, 0.14507088, 0.0029014174, 0.08, 0.0, 1.7078685E-4, 0.0, -0.4, -0.15, 5.0452296E9, 5438329.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.0458054E-5, 0.0, 1.7078685E-4, 1.0, 0.0
276.0, 12.0, maize.SegRoot@7f13d6e, maize.SegRoot@573f2bb1, 133, 31, 3, 44.0, -3.8899746261737245, -3.3434543464562125, -3.1432926224552995, -3.8859774966226337, -3.3404261769030406, -3.140434076497246, 0.6554103, 0.049094114, 2.9264137E-4, 0.023843298, 0.0, 1.7133338E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.052352E-6, 0.0, 1.7133338E-5, 1.0, 0.0
276.0, 12.0, maize.SegRoot@51cdd8a, maize.SegRoot@7f13d6e, 133, 31, 3, 29.0, -4.254875741725157, -2.8174768952033844, -3.2838540681281363, -3.8899746261737245, -3.3434543464562125, -3.1432926224552995, 0.7711822, 0.057766117, 3.4433368E-4, 0.023843298, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.3813045E-6, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@69b0fd6f, maize.SegRoot@51cdd8a, 133, 31, 3, 17.0, -4.845846502294244, -2.4376885981858303, -3.602030700012361, -4.254875741725157, -2.8174768952033844, -3.2838540681281363, 0.30773276, 0.023051007, 1.37403E-4, 0.023843298, 0.07886962, 7.709016E-6, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 9.234403E-7, 1.4423075E-6, 7.709016E-6, 1.0, 0.0
276.0, 12.0, maize.MerisRoot@5ae9a829, maize.SegRoot@69b0fd6f, 133, 31, 3, 92.0, -4.964283055905653, -2.1990047970432283, -3.7559861151144496, -4.845846502294244, -2.4376885981858303, -3.602030700012361, 0.023843298, 0.0017860043, 7.0973715E-6, 0.023843298, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 1.0E-7, 0.0, 0.0, 0.0, 1.0, 1.0, 4.250866E-8, 0.0, 0.0, 1.0, 0.0
276.0, 12.0, maize.SegRoot@6d8a00e3, maize.SegRoot@573f2bb1, 64, 30, 2, 81.0, -4.2856904517317105, -3.6432431322202232, -3.4262886723026305, -3.8859774966226337, -3.3404261769030406, -3.140434076497246, 1.5, 0.37699112, 0.0075398223, 0.08, 0.0, 4.3045296E-4, 0.0, -0.4, -0.15, 5.7133102E9, 4746510.5, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 5.156269E-5, 0.0, 4.3045296E-4, 1.0, 0.0
276.0, 12.0, maize.SegRoot@3fee9989, maize.SegRoot@6d8a00e3, 64, 30, 2, 72.0, -5.0494210514088085, -4.72077007599785, -4.137380267352177, -4.2856904517317105, -3.6432431322202232, -3.4262886723026305, 1.1109843, 0.2792208, 0.005584416, 0.08, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 3.858549E-5, 0.0, 0.0, 0.0, 0.0
276.0, 12.0, maize.SegRoot@d44fc21, maize.SegRoot@3fee9989, 156, 31, 3, 35.0, -5.053790522904572, -4.729073029856945, -4.143329829204852, -5.0494210514088085, -4.72077007599785, -4.137380267352177, 0.8, 0.07934387, 6.2621996E-4, 0.031569924, 0.0, 3.5897072E-5, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 4.300004E-6, 0.0, 3.5897072E-5, 1.0, 0.0
276.0, 12.0, maize.SegRoot@757942a1, maize.SegRoot@d44fc21, 156, 31, 3, 24.0, -4.590067344148652, -5.288563391475188, -3.808768373244547, -5.053790522904572, -4.729073029856945, -4.143329829204852, 0.5239335, 0.051963635, 4.1012198E-4, 0.031569924, 0.0, 0.0, 0.0, -0.4, -0.15, 9.9999999E14, 5000452.0, 0.9999096, 0.0, 0.0, 0.9999096, 1.0, 2.8418438E-6, 0.0, 0.0, 0.0, 0.0
